seed,decision_index,n_pending,n_available,n_committed,t_features_s,t_graph_build_s,t_gnn_forward_s,t_hungarian_s,t_stages_sum_s,t_total_s,t_discrepancy_s
96100,28,15,5,5,0.0025792079977691174,3.787496825680137e-05,0.0012427080073393881,7.108401041477919e-05,0.003930874983780086,0.003952832950744778,-2.1957966964691877e-05
96100,29,10,5,5,0.0017406659899279475,3.62499849870801e-05,0.0017755419830791652,6.799999391660094e-05,0.0036204579519107938,0.0029801250202581286,0.0006403329316526651
96100,30,5,4,4,0.0016460000188089907,3.683299291878939e-05,0.001158249971922487,6.754201604053378e-05,0.002908624999690801,0.003200042003300041,-0.00029141700360924006
96100,31,1,4,1,0.0015315840137191117,3.933301195502281e-05,0.0012059169821441174,6.554101128131151e-05,0.0028423750190995634,0.0034225000417791307,-0.0005801250226795673
96100,32,0,4,0,0.0015894589596427977,5.050003528594971e-05,0.0011295409640297294,6.579200271517038e-05,0.002835291961673647,0.0034493330167606473,-0.0006140410550870001
96100,33,0,9,0,0.001628457976039499,3.7582998629659414e-05,0.001093125029001385,7.24170240573585e-05,0.002831583027727902,0.0029216670081950724,-9.008398046717048e-05
96100,34,0,16,0,0.0015167089877650142,3.7958030588924885e-05,0.002250332967378199,6.966700311750174e-05,0.00387466698884964,0.0028757500112988055,0.0009989169775508344
96100,35,0,19,0,0.0015330830356106162,4.2082974687218666e-05,0.0016793340328149498,6.883294554427266e-05,0.0033233329886570573,0.002952457987703383,0.0003708750009536743
96100,36,0,23,0,0.0015026250039227307,3.56250093318522e-05,0.002240500005427748,0.00018554198322817683,0.003964292001910508,0.002846167015377432,0.0011181249865330756
96100,37,0,26,0,0.001528875029180199,3.5999983083456755e-05,0.0012189170229248703,6.641598884016275e-05,0.0028502080240286887,0.002954165975097567,-0.00010395795106887817
96100,38,0,29,0,0.001504582993220538,3.6999990697950125e-05,0.00137720798375085,6.841699359938502e-05,0.002987207961268723,0.003362499992363155,-0.0003752920310944319
96101,0,0,30,0,0.0014949999749660492,3.6167039070278406e-05,0.001312082982622087,6.59999786876142e-05,0.002909249975346029,0.002698040974792093,0.00021120900055393577
96101,1,1,30,0,0.0015256659826263785,3.587501123547554e-05,0.0016790839727036655,6.304099224507809e-05,0.0033036659588105977,0.0029609999619424343,0.00034266599686816335
96101,2,4,30,0,0.00177800003439188,3.812497016042471e-05,0.0016841249889694154,6.745901191607118e-05,0.0035677090054377913,0.003893749963026494,-0.00032604095758870244
96101,3,7,30,0,0.0016590419691056013,4.079198697581887e-05,0.0014719580067321658,6.95830094628036e-05,0.0032413749722763896,0.0029585420270450413,0.0002828329452313483
96101,4,11,30,0,0.0018840840202756226,7.491599535569549e-05,0.0020527089945971966,8.025002898648381e-05,0.0040919590392149985,0.003607542021200061,0.00048441701801493764
