scale,R,T,budget_seconds,seed,cost,served_all,frac_served,n_unserved,n_window_solves,n_models_built,n_time_limit,n_no_incumbent,n_fallbacks,mean_solve_s,max_solve_s,mean_build_s,max_build_s,mean_total_per_decision_s,mean_window,max_window,total_solver_seconds,wall_seconds
"R=30,T=90",30,90,1.0,96104,297.52321207525824,1,1.0,0,29,29,19,0,0,0.7047750949859619,1.2070081233978271,0.27134951441307903,0.7340350419981405,0.9776336638967442,17.724137931034484,36,28.351376253005583,28.949275374994613
"R=30,T=90",30,90,1.0,96105,434.3773961707621,1,1.0,0,35,35,23,0,0,0.7545751571655274,1.2160530090332031,0.23952097742419157,0.7245941250002943,0.9954746701954199,17.114285714285714,36,34.841613456839696,35.48938370804535
"R=30,T=90",30,90,1.0,96106,438.3856296769977,1,1.0,0,38,38,28,0,0,0.8091484621951455,1.390549898147583,0.3675085351339811,1.1976891670492478,1.1787173343947965,21.342105263157894,46,44.79125870700227,45.84739787498256
"R=30,T=90",30,90,1.0,96107,368.66884358629034,1,1.0,0,34,34,22,0,0,0.7062462708529305,1.1154179573059082,0.2573258859629277,0.8720270409830846,0.965047553907532,17.029411764705884,40,32.81161683285609,33.48880204203306
"R=30,T=90",30,90,1.0,96108,450.28414742069344,1,1.0,0,37,37,27,0,0,0.7642850489229769,1.054318904876709,0.2823469358121951,0.7570999999879859,1.0482363818367515,18.81081081081081,37,38.78474612795981,39.577476042031776
"R=30,T=90",30,90,1.0,96109,285.13058855931206,1,1.0,0,27,27,17,0,0,0.6803216845900925,1.230292797088623,0.1238365617766114,0.4247610419988632,0.804925495364134,11.925925925925926,28,21.73298837483162,22.009907707979437
"R=30,T=90",30,90,1.0,96110,355.50303795565634,1,1.0,0,27,27,21,0,0,0.8675809083161531,1.070127010345459,0.23817818985467223,0.6723359580500983,1.1071291943749033,17.925925925925927,35,29.89248824812239,30.397031666943803
"R=30,T=90",30,90,1.0,96111,378.2152659489319,1,1.0,0,33,33,25,0,0,0.7979509613730691,1.256105899810791,0.30184213638439716,1.1009397089947015,1.1015044925011215,19.09090909090909,44,36.34964825253701,37.10181029199157
"R=30,T=90",30,90,1.0,96112,413.17860720332493,1,1.0,0,33,33,22,0,0,0.7225190942937677,1.1807141304016113,0.3382217349382258,1.097297583008185,1.062695900396317,19.727272727272727,44,35.06896471307846,35.90366204100428
"R=30,T=90",30,90,1.0,96113,381.9440308219397,1,1.0,0,37,37,25,0,0,0.733906043542398,1.2637979984283447,0.2643514279515256,0.7944477500277571,0.9997523997586246,17.64864864864865,38,36.99083879106911,37.74194816703675
"R=30,T=90",30,90,1.0,96114,290.18035383597964,1,1.0,0,29,29,17,0,0,0.6611309709220097,1.0238540172576904,0.1731369483469311,0.6797108339960687,0.8352942068655654,13.448275862068966,35,24.223531999101397,24.62065070902463
"R=30,T=90",30,90,1.0,96115,273.562014896268,1,1.0,0,28,28,18,0,0,0.7454725503921509,1.082434892654419,0.20527444945556844,0.7338274579960853,0.9519274864142062,15.535714285714286,36,26.653969619597774,27.101504167017993
"R=30,T=90",30,90,1.0,96116,398.1778902209866,1,1.0,0,39,39,29,0,0,0.8335556311485095,1.3755888938903809,0.30033716982385766,1.1340045420220122,1.13558265164596,18.94871794871795,45,44.28772341419244,45.184234166983515
"R=30,T=90",30,90,1.0,96117,359.9291182831211,1,1.0,0,35,35,21,0,0,0.6512902872903007,1.0938880443572998,0.23364111779956148,0.8074475419707596,0.8862768225987175,16.02857142857143,38,31.019688790955115,31.647362625051755
"R=30,T=90",30,90,1.0,96118,409.8604521943439,1,1.0,0,33,33,23,0,0,0.7613408348777078,1.2210419178009033,0.26021017670758406,0.8151783749926835,1.0230202006518305,17.515151515151516,38,33.759666621510405,34.419535459019244
"R=30,T=90",30,90,1.0,96119,322.4702919564298,1,1.0,0,33,33,20,0,0,0.6580871668728915,1.21533203125,0.22457334091075498,0.7901301250094548,0.8839274532810757,15.909090909090908,38,29.169605958275497,29.750692584028002
"R=30,T=90",30,90,1.0,96120,311.9549801713684,1,1.0,0,31,31,23,0,0,0.7723779755253946,1.2335381507873535,0.2526654865772974,0.8198331659659743,1.0264684920341918,17.322580645161292,38,31.820523253059946,32.4215187500231
"R=30,T=90",30,90,1.0,96121,297.9238712194369,1,1.0,0,26,26,19,0,0,0.8091968389657828,1.064074993133545,0.30460475160865685,0.9862959579913877,1.1155132259546707,19.5,42,29.00334387482144,29.603143583983183
"R=30,T=90",30,90,1.0,96122,345.0713138437627,1,1.0,0,31,31,22,0,0,0.742082703498102,1.1387059688568115,0.21593138861334732,0.6018230830086395,0.9592754155108254,16.516129032258064,33,29.73753788083559,30.255751832970418
"R=30,T=90",30,90,1.0,96123,407.75422716183635,1,1.0,0,31,31,25,0,0,0.8191690444946289,1.0524380207061768,0.27714701884073173,0.8185567919863388,1.0978617527758732,18.193548387096776,38,34.03371433605207,34.68786537501728
"R=30,T=90",30,90,1.0,96124,386.9084708702518,1,1.0,0,34,34,25,0,0,0.7690398061976713,1.015204906463623,0.2501670834094779,0.791324874968268,1.0206570258220273,17.235294117647058,38,34.70233887794893,35.36118941701716
"R=30,T=90",30,90,1.0,96125,400.6909985479832,1,1.0,0,32,32,23,0,0,0.76060950756073,1.212479829788208,0.2130040949996328,0.6336127499816939,0.9748533358433633,16.53125,33,31.195306746987626,31.73033479199512
"R=30,T=90",30,90,1.0,96126,495.1758649711462,1,1.0,0,44,44,29,0,0,0.7598740512674506,1.502072811126709,0.3719006116615757,1.3132846250082366,1.1338166002771521,20.568181818181817,48,49.88793041219469,51.11882845900254
"R=30,T=90",30,90,1.0,96127,351.84540591834644,1,1.0,0,33,33,22,0,0,0.7673776005253647,1.0878050327301025,0.27688979169276234,1.026797583035659,1.0458383283905939,18.060606060606062,43,34.5126648368896,35.22126195800956
"R=30,T=90",30,90,1.0,96128,314.46154464312616,1,1.0,0,29,29,20,0,0,0.7761852659028152,1.2109811305999756,0.18586372696505538,0.4871001250576228,0.9633276853750556,15.517241379310345,30,27.936502875876613,28.366462000005413
"R=30,T=90",30,90,1.0,96129,465.0727532059847,1,1.0,0,39,39,28,0,0,0.7799454896877973,1.1230909824371338,0.3357779529491941,1.1081501249573193,1.117682286284458,19.846153846153847,44,43.58960916509386,44.57370120799169
"R=30,T=90",30,90,1.0,96130,271.66692944980394,1,1.0,0,28,28,20,0,0,0.7582366211073739,1.0985310077667236,0.24333887510459004,0.6889522919664159,1.0029423275305558,17.142857142857142,35,28.08238517085556,28.610226499964483
"R=30,T=90",30,90,1.0,96131,382.0806064640635,1,1.0,0,32,32,22,0,0,0.7467328310012817,1.1755549907684326,0.21596382557072502,0.6015354999690317,0.963953316288098,16.15625,33,30.846506121219136,31.382220792002045
"R=30,T=90",30,90,1.0,96132,395.9851341974373,1,1.0,0,37,37,25,0,0,0.7385656189274143,1.229905128479004,0.29082818016271433,0.9815416250494309,1.0310274661845855,18.10810810810811,42,38.14801624882966,38.968239124980755
"R=30,T=90",30,90,1.0,96133,406.79291043416356,1,1.0,0,36,36,24,0,0,0.7431668904092577,1.1533710956573486,0.1939025936104978,0.7867072920198552,0.9382701781141805,14.833333333333334,38,33.777726412110496,34.32585550000658
"R=30,T=90",30,90,1.0,96134,315.6987435048399,1,1.0,0,28,28,19,0,0,0.7351548756871905,1.2712299823760986,0.22576189565006644,0.8097543750191107,0.962207233616417,16.0,38,26.941802541259676,27.43079845898319
"R=30,T=90",30,90,1.0,96135,293.580293739706,1,1.0,0,29,29,20,0,0,0.7655210248355208,1.1129419803619385,0.20798168682637785,0.6742297920281999,0.974710216930393,15.689655172413794,35,28.266596290981397,28.74780470901169
"R=30,T=90",30,90,1.0,96136,379.76440866618094,1,1.0,0,36,36,27,0,0,0.7791383001539443,1.2621879577636719,0.3403028113599349,1.017325000022538,1.1213275300251553,20.055555555555557,43,40.36779108090559,41.28643749997718
"R=30,T=90",30,90,1.0,96137,310.66897835762154,1,1.0,0,30,30,20,0,0,0.7291103760401408,1.2275230884552002,0.1458194848324638,0.5565460000070743,0.8758028084315205,13.033333333333333,31,26.274084252945613,26.627845874987543
"R=30,T=90",30,90,1.0,96138,288.0896382922229,1,1.0,0,28,28,18,0,0,0.7193321585655212,1.2646560668945312,0.14421369503543247,0.4934565000003204,0.8644229300345094,13.107142857142858,30,24.203842040966265,24.53299891599454
"R=30,T=90",30,90,1.0,96139,369.40921046148156,1,1.0,0,31,31,21,0,0,0.7310041304557554,1.0855951309204102,0.20939960621950787,0.7587826669914648,0.9416388871238357,16.0,37,29.190805500838906,29.69845562503906
"R=30,T=90",30,90,1.0,96140,307.7881313903465,1,1.0,0,31,31,20,0,0,0.6973792583711685,1.1690449714660645,0.18814423658149015,0.7235149589832872,0.8866075537760832,14.258064516129032,36,27.48483416705858,27.939834458986297
"R=30,T=90",30,90,1.0,96141,335.45134738936656,1,1.0,0,33,33,22,0,0,0.7176137765248617,1.2501130104064941,0.19843511869354793,0.6092325419886038,0.917194931967198,14.818181818181818,33,30.267432754917536,30.780537790968083
"R=30,T=90",30,90,1.0,96142,305.81013543006225,1,1.0,0,31,31,18,0,0,0.6777844736652989,1.2129271030426025,0.18960457125438318,0.6342602499644272,0.8684975159929074,14.548387096774194,34,26.92342299578013,27.383358541992493
"R=30,T=90",30,90,1.0,96143,318.1531877554067,1,1.0,0,27,27,19,0,0,0.7478754255506728,1.016313076019287,0.16873724993180345,0.5645950409816578,0.9176405106748765,14.333333333333334,32,24.776293788221665,25.138978250033688
"R=30,T=90",30,90,1.0,96144,463.47707486877937,1,1.0,0,39,39,29,0,0,0.8081000462556497,1.19350004196167,0.31316486759356055,1.0178226670250297,1.1230200032766264,19.53846153846154,43,43.79778012778843,44.7255953749991
"R=30,T=90",30,90,1.0,96145,470.01941048774995,1,1.0,0,38,38,27,0,0,0.7717767138230173,1.2489850521087646,0.29413565247025536,0.9821634169784375,1.0676217478359926,19.210526315789473,42,40.56962641776772,41.4281887919642
"R=30,T=90",30,90,1.0,96146,448.1922347682089,1,1.0,0,37,37,27,0,0,0.7942157371624096,1.1225690841674805,0.32181615985275525,1.0193918339791708,1.1178220325571209,19.56756756756757,43,41.35941520461347,42.252529708028305
"R=30,T=90",30,90,1.0,96147,349.88860954822593,1,1.0,0,34,34,23,0,0,0.7454200912924374,1.2261059284210205,0.26224356008392263,0.9052511249901727,1.0091362548769478,17.147058823529413,40,34.31063266581623,34.9901995830005
"R=30,T=90",30,90,1.0,96148,386.808073027239,1,1.0,0,38,38,26,0,0,0.7215086347178409,1.0679099559783936,0.31451306587366973,1.0451030419790186,1.0377455043183688,18.68421052631579,43,39.43432916409802,40.33239225001307
"R=30,T=90",30,90,1.0,96149,272.4003406388939,1,1.0,0,26,26,14,0,0,0.593823818060068,1.1288299560546875,0.11787883484458479,0.40136529196752235,0.7124291216941157,11.615384615384615,27,18.523157164047007,18.78903749998426
"R=30,T=90",30,90,1.0,96150,556.4662584779284,1,1.0,0,42,42,33,0,0,0.844638813109625,1.0242068767547607,0.379608967215366,0.9919203330064192,1.2263808431924277,22.738095238095237,42,51.50799541408196,52.71175450005103
"R=30,T=90",30,90,1.0,96151,327.76066340017985,1,1.0,0,31,31,21,0,0,0.7613954697885821,1.054656982421875,0.2566809328723579,0.8435154999606311,1.0195363831965463,17.548387096774192,39,31.605627879092935,32.217407915974036
"R=30,T=90",30,90,1.0,96152,323.3388747936841,1,1.0,0,35,35,21,0,0,0.6495149612426758,1.0228118896484375,0.17915824284510953,0.7301822080044076,0.8297195452481642,13.542857142857143,36,29.040184083685745,29.53600262501277
"R=30,T=90",30,90,1.0,96153,438.17484348782045,1,1.0,0,31,31,22,0,0,0.7883736010520689,1.0281438827514648,0.2496826264222393,0.8268180000013672,1.0394649528973405,18.032258064516128,38,32.22341353981756,32.825020666001365
"R=30,T=90",30,90,1.0,96154,384.3799644176232,1,1.0,0,34,34,23,0,0,0.730868234353907,1.198699951171875,0.31575656244497036,1.025968541041948,1.048398243944736,19.147058823529413,43,35.64554029412102,36.45947420800803
"R=30,T=90",30,90,1.0,96155,359.82767776663593,1,1.0,0,33,33,24,0,0,0.7669693990187212,1.0853838920593262,0.19736927651066447,0.5282877080026083,0.9654957272472199,16.0,31,31.861358999158256,32.38206845801324
"R=30,T=90",30,90,1.0,96156,340.179659610927,1,1.0,0,32,32,22,0,0,0.7612076699733734,1.0797820091247559,0.30127450781037624,0.9851027500117198,1.0641839440868353,18.5625,42,34.05388621077873,34.79483779199654
"R=30,T=90",30,90,1.0,96157,284.7922468670335,1,1.0,0,29,29,17,0,0,0.6586635441615664,1.045274019241333,0.17126737217065588,0.49529158300720155,0.8309390042438815,14.275862068965518,30,24.09723112307256,24.489950124989264
"R=30,T=90",30,90,1.0,96158,383.025311391699,1,1.0,0,33,33,21,0,0,0.7337500976793694,1.1787350177764893,0.19775082820948833,0.616164916951675,0.9326794682702078,15.393939393939394,34,30.778422452916857,31.295298958953936
"R=30,T=90",30,90,1.0,96159,504.79067504693927,1,1.0,0,41,41,27,0,0,0.7275506403388047,1.1308889389038086,0.2618247662406846,1.037056749977637,0.9908818679254093,17.121951219512194,43,40.62615658494178,41.44905254198238
